date,time,deg_c,do_percent,spc_uS_cm,pH,FNU,tss_mg_L,bga_pe_RFU,bga_pe_ug_L,chl_RFU,chl_ug_L,dep_m,effluent_discharging,salinity
12/15/23,04:41:50PM,16.788,62.8,50154,8.33,0.4,0,-0.39,-1.08,0.05,0.22,0.038,,
12/15/23,04:41:51PM,16.788,62.8,50154,8.33,0.39,0,-0.39,-1.09,0.05,0.21,0.038,,
12/15/23,04:41:52PM,16.788,62.8,50154,8.33,0.38,0,-0.4,-1.12,0.05,0.19,0.038,,
12/15/23,04:41:53PM,16.788,62.8,50154,8.33,0.38,0,-0.41,-1.14,0.04,0.18,0.038,,
12/15/23,04:41:54PM,16.788,62.8,50154,8.33,0.38,0,-0.4,-1.11,0.04,0.17,0.038,,
12/15/23,04:41:55PM,16.788,62.8,50154,8.33,0.38,0,-0.4,-1.13,0.03,0.13,0.038,,
12/15/23,04:41:56PM,16.788,62.8,50154,8.33,0.37,0,-0.41,-1.14,0.03,0.12,0.038,,
12/15/23,04:41:57PM,16.788,62.8,50154,8.33,0.36,0,-0.41,-1.16,0.03,0.12,0.038,,
12/15/23,04:41:58PM,16.788,62.8,50154,8.33,0.35,0,-0.41,-1.16,0.02,0.09,0.038,,
12/15/23,04:41:59PM,16.788,62.8,50154,8.33,0.33,0,-0.43,-1.2,0.02,0.08,0.038,,
12/15/23,04:42:00PM,16.788,62.8,50154,8.33,0.35,0,-0.42,-1.17,0.01,0.05,0.038,,
12/15/23,04:42:01PM,16.788,62.8,50154,8.33,0.34,0,-0.41,-1.15,0.01,0.06,0.038,,
12/15/23,04:42:02PM,16.788,62.8,50153,8.33,0.33,0,-0.41,-1.14,0.01,0.05,0.038,,
12/15/23,04:42:03PM,16.788,62.8,50153,8.33,0.33,0,-0.41,-1.13,0.02,0.06,0.038,,
12/15/23,04:42:04PM,16.788,62.8,50153,8.33,0.33,0,-0.42,-1.17,0.02,0.09,0.038,,
12/15/23,04:42:05PM,16.788,62.8,50153,8.33,0.33,0,-0.41,-1.14,0.02,0.08,0.038,,
12/15/23,04:42:06PM,16.788,62.8,50153,8.33,0.34,0,-0.42,-1.16,0.02,0.09,0.038,,
12/15/23,04:42:07PM,16.788,62.8,50153,8.33,0.35,0,-0.42,-1.18,0.03,0.12,0.038,,
12/15/23,04:42:08PM,16.788,62.8,50152,8.33,0.35,0,-0.42,-1.17,0.03,0.11,0.038,,
12/15/23,04:42:09PM,16.788,62.8,50152,8.33,0.36,0,-0.42,-1.18,0.04,0.14,0.038,,
12/15/23,04:42:10PM,16.788,62.8,50152,8.33,0.35,0,-0.43,-1.2,0.04,0.16,0.038,,
12/15/23,04:42:11PM,16.788,62.8,50152,8.33,0.36,0,-0.42,-1.17,0.05,0.21,0.038,,
12/15/23,04:42:12PM,16.788,62.8,50152,8.33,0.36,0,-0.42,-1.17,0.05,0.21,0.038,,
12/15/23,04:42:13PM,16.788,62.8,50152,8.33,0.36,0,-0.43,-1.2,0.06,0.22,0.038,,
12/15/23,04:42:14PM,16.788,62.8,50152,8.33,0.36,0,-0.42,-1.19,0.06,0.24,0.038,,
12/15/23,04:42:15PM,16.788,62.8,50152,8.33,0.36,0,-0.41,-1.15,0.06,0.24,0.038,,
12/15/23,04:42:16PM,16.788,62.8,50152,8.33,0.35,0,-0.41,-1.16,0.06,0.25,0.038,,
12/15/23,04:42:17PM,16.788,62.8,50151,8.33,0.36,0,-0.41,-1.15,0.07,0.27,0.038,,
12/15/23,04:42:18PM,16.788,62.8,50151,8.33,0.36,0,-0.39,-1.09,0.07,0.27,0.038,,
12/15/23,04:42:19PM,16.788,62.8,50152,8.33,0.35,0,-0.4,-1.11,0.07,0.26,0.038,,
12/15/23,04:42:20PM,16.787,62.8,50152,8.33,0.35,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:42:21PM,16.787,62.8,50151,8.33,0.34,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:42:22PM,16.787,62.8,50151,8.33,0.34,0,-0.38,-1.07,0.06,0.23,0.038,,
12/15/23,04:42:23PM,16.787,62.8,50152,8.33,0.34,0,-0.37,-1.03,0.06,0.23,0.039,,
12/15/23,04:42:24PM,16.787,62.8,50152,8.33,0.35,0,-0.37,-1.04,0.05,0.21,0.039,,
12/15/23,04:42:25PM,16.787,62.8,50152,8.33,0.34,0,-0.35,-0.99,0.06,0.22,0.039,,
12/15/23,04:42:26PM,16.787,62.8,50152,8.33,0.35,0,-0.36,-1.01,0.07,0.26,0.039,,
12/15/23,04:42:27PM,16.787,62.8,50152,8.33,0.35,0,-0.37,-1.03,0.06,0.23,0.039,,
12/15/23,04:42:28PM,16.787,62.8,50152,8.33,0.35,0,-0.37,-1.04,0.06,0.24,0.039,,
12/15/23,04:42:29PM,16.787,62.8,50152,8.33,0.35,0,-0.36,-1,0.05,0.19,0.039,,
12/15/23,04:42:30PM,16.787,62.8,50152,8.33,0.35,0,-0.38,-1.05,0.05,0.2,0.039,,
12/15/23,04:42:31PM,16.787,62.8,50153,8.33,0.34,0,-0.38,-1.05,0.05,0.2,0.039,,
12/15/23,04:42:32PM,16.787,62.8,50152,8.33,0.35,0,-0.38,-1.08,0.05,0.18,0.039,,
12/15/23,04:42:33PM,16.787,62.8,50153,8.33,0.35,0,-0.38,-1.06,0.05,0.18,0.039,,
12/15/23,04:42:34PM,16.787,62.8,50153,8.33,0.36,0,-0.39,-1.09,0.04,0.16,0.039,,
12/15/23,04:42:35PM,16.787,62.8,50153,8.33,0.36,0,-0.39,-1.08,0.05,0.18,0.039,,
12/15/23,04:42:36PM,16.787,62.8,50153,8.33,0.36,0,-0.39,-1.08,0.04,0.14,0.039,,
12/15/23,04:42:37PM,16.787,62.8,50153,8.33,0.36,0,-0.39,-1.08,0.03,0.12,0.039,,
12/15/23,04:42:38PM,16.787,62.8,50153,8.33,0.35,0,-0.38,-1.06,0.04,0.15,0.039,,
12/15/23,04:42:39PM,16.787,62.8,50153,8.33,0.35,0,-0.37,-1.03,0.04,0.16,0.039,,
12/15/23,04:42:40PM,16.787,62.8,50153,8.33,0.36,0,-0.38,-1.08,0.05,0.2,0.039,,
12/15/23,04:42:41PM,16.787,62.8,50153,8.33,0.36,0,-0.4,-1.11,0.05,0.2,0.039,,
12/15/23,04:42:42PM,16.787,62.8,50153,8.33,0.37,0,-0.4,-1.13,0.06,0.23,0.039,,
12/15/23,04:42:43PM,16.787,62.8,50153,8.33,0.36,0,-0.41,-1.14,0.06,0.23,0.039,,
12/15/23,04:42:44PM,16.787,62.8,50153,8.33,0.37,0,-0.43,-1.21,0.06,0.23,0.039,,
12/15/23,04:42:45PM,16.787,62.8,50154,8.33,0.37,0,-0.43,-1.21,0.07,0.27,0.039,,
12/15/23,04:42:46PM,16.787,62.8,50154,8.33,0.38,0,-0.43,-1.2,0.07,0.27,0.039,,
12/15/23,04:42:47PM,16.786,62.8,50153,8.33,0.38,0,-0.42,-1.19,0.07,0.29,0.039,,
12/15/23,04:42:48PM,16.787,62.8,50153,8.33,0.38,0,-0.43,-1.21,0.07,0.28,0.039,,
12/15/23,04:42:49PM,16.787,62.8,50153,8.33,0.37,0,-0.41,-1.15,0.07,0.26,0.039,,
12/15/23,04:42:50PM,16.786,62.8,50153,8.33,0.37,0,-0.39,-1.1,0.06,0.24,0.039,,
12/15/23,04:42:51PM,16.786,62.8,50153,8.33,0.37,0,-0.39,-1.08,0.06,0.25,0.039,,
12/15/23,04:42:52PM,16.786,62.8,50153,8.33,0.39,0,-0.39,-1.08,0.07,0.26,0.039,,
12/15/23,04:42:53PM,16.786,62.8,50153,8.33,0.39,0,-0.37,-1.05,0.06,0.25,0.039,,
12/15/23,04:42:54PM,16.786,62.8,50154,8.33,0.39,0,-0.38,-1.07,0.07,0.28,0.039,,
12/15/23,04:42:55PM,16.786,62.8,50153,8.33,0.38,0,-0.38,-1.07,0.06,0.23,0.039,,
12/15/23,04:42:56PM,16.786,62.8,50153,8.33,0.38,0,-0.39,-1.09,0.05,0.22,0.039,,
12/15/23,04:42:57PM,16.786,62.8,50153,8.33,0.38,0,-0.39,-1.1,0.05,0.22,0.038,,
12/15/23,04:42:58PM,16.786,62.8,50153,8.33,0.38,0,-0.41,-1.15,0.06,0.23,0.038,,
12/15/23,04:42:59PM,16.786,62.8,50152,8.33,0.36,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:43:00PM,16.786,62.8,50152,8.33,0.35,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:43:01PM,16.786,62.8,50153,8.33,0.35,0,-0.38,-1.06,0.06,0.25,0.038,,
12/15/23,04:43:02PM,16.786,62.8,50153,8.33,0.35,0,-0.37,-1.04,0.06,0.26,0.038,,
12/15/23,04:43:03PM,16.786,62.8,50153,8.33,0.34,0,-0.36,-0.99,0.06,0.26,0.038,,
12/15/23,04:43:04PM,16.786,62.8,50153,8.33,0.34,0,-0.37,-1.03,0.06,0.24,0.038,,
12/15/23,04:43:05PM,16.786,62.8,50153,8.33,0.33,0,-0.36,-1.02,0.06,0.22,0.038,,
12/15/23,04:43:06PM,16.786,62.8,50154,8.33,0.33,0,-0.37,-1.03,0.06,0.25,0.038,,
12/15/23,04:43:07PM,16.786,62.8,50153,8.33,0.32,0,-0.35,-0.99,0.07,0.27,0.038,,
12/15/23,04:43:08PM,16.786,62.8,50153,8.33,0.31,0,-0.36,-1.02,0.07,0.28,0.038,,
12/15/23,04:43:09PM,16.786,62.8,50154,8.33,0.31,0,-0.39,-1.08,0.07,0.28,0.038,,
12/15/23,04:43:10PM,16.786,62.8,50154,8.33,0.31,0,-0.37,-1.05,0.07,0.27,0.038,,
12/15/23,04:43:11PM,16.786,62.9,50154,8.33,0.3,0,-0.36,-1,0.07,0.27,0.038,,
12/15/23,04:43:12PM,16.786,62.9,50154,8.33,0.3,0,-0.37,-1.03,0.06,0.25,0.038,,
12/15/23,04:43:13PM,16.786,62.9,50154,8.33,0.29,0,-0.36,-1,0.05,0.22,0.038,,
12/15/23,04:43:14PM,16.786,62.9,50154,8.33,0.29,0,-0.36,-1.02,0.06,0.22,0.038,,
12/15/23,04:43:15PM,16.786,62.9,50154,8.33,0.3,0,-0.36,-1.02,0.05,0.2,0.038,,
12/15/23,04:43:16PM,16.786,62.9,50155,8.33,0.29,0,-0.37,-1.03,0.04,0.18,0.038,,
12/15/23,04:43:17PM,16.786,62.9,50155,8.33,0.29,0,-0.36,-1,0.05,0.19,0.038,,
12/15/23,04:43:18PM,16.786,62.9,50155,8.33,0.29,0,-0.35,-0.98,0.04,0.18,0.038,,
12/15/23,04:43:19PM,16.786,62.9,50155,8.33,0.29,0,-0.34,-0.96,0.04,0.16,0.038,,
12/15/23,04:43:20PM,16.786,62.9,50155,8.33,0.29,0,-0.37,-1.04,0.04,0.17,0.038,,
12/15/23,04:43:21PM,16.786,62.9,50156,8.33,0.29,0,-0.37,-1.04,0.04,0.16,0.038,,
12/15/23,04:43:22PM,16.786,62.9,50155,8.33,0.29,0,-0.38,-1.06,0.04,0.15,0.038,,
12/15/23,04:43:23PM,16.786,62.9,50155,8.33,0.3,0,-0.36,-1.02,0.04,0.17,0.038,,
12/15/23,04:43:24PM,16.786,62.9,50155,8.33,0.3,0,-0.37,-1.03,0.05,0.19,0.038,,
12/15/23,04:43:25PM,16.786,62.9,50155,8.33,0.3,0,-0.36,-1,0.05,0.2,0.038,,
12/15/23,04:43:26PM,16.786,62.9,50156,8.33,0.31,0,-0.37,-1.04,0.06,0.23,0.038,,
12/15/23,04:43:27PM,16.786,62.9,50156,8.33,0.32,0,-0.37,-1.04,0.07,0.27,0.038,,
12/15/23,04:43:28PM,16.786,62.9,50156,8.33,0.33,0,-0.36,-1.02,0.07,0.26,0.038,,
12/15/23,04:43:29PM,16.786,62.9,50155,8.33,0.33,0,-0.36,-1.02,0.07,0.27,0.038,,
12/15/23,04:43:30PM,16.786,62.9,50155,8.33,0.32,0,-0.38,-1.06,0.07,0.27,0.039,,
12/15/23,04:43:31PM,16.786,62.9,50155,8.33,0.33,0,-0.38,-1.05,0.07,0.28,0.039,,
12/15/23,04:43:32PM,16.786,62.9,50155,8.33,0.34,0,-0.38,-1.06,0.07,0.27,0.038,,
12/15/23,04:43:33PM,16.786,62.9,50155,8.33,0.35,0,-0.39,-1.08,0.07,0.26,0.039,,
12/15/23,04:43:34PM,16.786,62.9,50155,8.33,0.35,0,-0.39,-1.08,0.06,0.26,0.039,,
12/15/23,04:43:35PM,16.786,62.9,50154,8.33,0.35,0,-0.38,-1.06,0.07,0.26,0.039,,
12/15/23,04:43:36PM,16.786,62.9,50155,8.33,0.35,0,-0.38,-1.06,0.07,0.27,0.039,,
12/15/23,04:43:37PM,16.786,62.9,50155,8.33,0.35,0,-0.38,-1.08,0.06,0.25,0.039,,
12/15/23,04:43:38PM,16.786,62.9,50155,8.33,0.35,0,-0.4,-1.11,0.06,0.25,0.039,,
12/15/23,04:43:39PM,16.786,62.9,50155,8.33,0.36,0,-0.38,-1.07,0.06,0.25,0.039,,
12/15/23,04:43:40PM,16.786,62.9,50155,8.33,0.37,0,-0.38,-1.07,0.06,0.23,0.038,,
12/15/23,04:43:41PM,16.786,62.9,50155,8.33,0.36,0,-0.38,-1.05,0.06,0.23,0.038,,
12/15/23,04:43:42PM,16.786,62.9,50155,8.33,0.36,0,-0.37,-1.05,0.06,0.23,0.038,,
12/15/23,04:43:43PM,16.786,62.9,50155,8.33,0.36,0,-0.37,-1.03,0.05,0.21,0.038,,
12/15/23,04:43:44PM,16.786,62.9,50155,8.33,0.35,0,-0.37,-1.05,0.05,0.21,0.038,,
12/15/23,04:43:45PM,16.786,62.9,50155,8.33,0.35,0,-0.37,-1.05,0.06,0.23,0.038,,
12/15/23,04:43:46PM,16.786,62.9,50154,8.33,0.35,0,-0.38,-1.05,0.06,0.23,0.038,,
12/15/23,04:43:47PM,16.786,62.9,50155,8.33,0.35,0,-0.37,-1.04,0.05,0.2,0.038,,
12/15/23,04:43:48PM,16.786,62.9,50155,8.33,0.35,0,-0.38,-1.07,0.05,0.2,0.038,,
12/15/23,04:43:49PM,16.786,62.9,50155,8.33,0.34,0,-0.39,-1.09,0.04,0.18,0.038,,
12/15/23,04:43:50PM,16.786,62.9,50155,8.33,0.33,0,-0.39,-1.1,0.04,0.17,0.038,,
12/15/23,04:43:51PM,16.786,62.9,50155,8.33,0.33,0,-0.39,-1.09,0.05,0.19,0.038,,
12/15/23,04:43:52PM,16.786,62.9,50155,8.33,0.33,0,-0.39,-1.09,0.05,0.19,0.038,,
12/15/23,04:43:53PM,16.786,62.9,50155,8.33,0.33,0,-0.39,-1.1,0.04,0.17,0.038,,
12/15/23,04:43:54PM,16.786,62.9,50155,8.33,0.32,0,-0.4,-1.11,0.05,0.19,0.038,,
12/15/23,04:43:55PM,16.786,62.9,50155,8.33,0.31,0,-0.4,-1.11,0.05,0.21,0.039,,
12/15/23,04:43:56PM,16.786,62.9,50155,8.33,0.32,0,-0.4,-1.13,0.05,0.18,0.039,,
12/15/23,04:43:57PM,16.785,62.9,50155,8.33,0.32,0,-0.39,-1.1,0.04,0.17,0.039,,
12/15/23,04:43:58PM,16.785,62.9,50155,8.33,0.33,0,-0.4,-1.12,0.04,0.16,0.038,,
12/15/23,04:43:59PM,16.785,62.9,50156,8.33,0.32,0,-0.4,-1.13,0.04,0.15,0.038,,
12/15/23,04:44:00PM,16.785,62.9,50156,8.33,0.32,0,-0.41,-1.15,0.04,0.17,0.038,,
12/15/23,04:44:01PM,16.785,62.9,50156,8.33,0.31,0,-0.41,-1.14,0.05,0.21,0.038,,
12/15/23,04:44:02PM,16.785,62.9,50156,8.33,0.31,0,-0.42,-1.17,0.05,0.2,0.038,,
12/15/23,04:44:03PM,16.785,62.9,50156,8.33,0.31,0,-0.42,-1.18,0.05,0.19,0.038,,
12/15/23,04:44:04PM,16.785,62.9,50155,8.33,0.32,0,-0.42,-1.19,0.06,0.23,0.038,,
12/15/23,04:44:05PM,16.785,62.9,50155,8.33,0.32,0,-0.42,-1.17,0.06,0.24,0.038,,
12/15/23,04:44:06PM,16.785,62.9,50155,8.33,0.32,0,-0.41,-1.15,0.05,0.22,0.038,,
12/15/23,04:44:07PM,16.785,62.9,50155,8.33,0.3,0,-0.41,-1.15,0.06,0.25,0.038,,
12/15/23,04:44:08PM,16.785,62.9,50155,8.33,0.31,0,-0.41,-1.15,0.07,0.26,0.038,,
12/15/23,04:44:09PM,16.785,62.9,50155,8.33,0.31,0,-0.4,-1.13,0.07,0.27,0.038,,
12/15/23,04:44:10PM,16.785,62.9,50155,8.33,0.32,0,-0.41,-1.15,0.07,0.3,0.038,,
12/15/23,04:44:11PM,16.785,62.9,50155,8.33,0.31,0,-0.4,-1.11,0.07,0.28,0.038,,
12/15/23,04:44:12PM,16.785,62.9,50155,8.33,0.3,0,-0.4,-1.12,0.06,0.25,0.038,,
12/15/23,04:44:13PM,16.785,62.9,50154,8.33,0.3,0,-0.4,-1.13,0.06,0.25,0.038,,
12/15/23,04:44:14PM,16.785,62.9,50154,8.33,0.32,0,-0.4,-1.13,0.07,0.27,0.038,,
12/15/23,04:44:15PM,16.785,62.9,50154,8.33,0.32,0,-0.4,-1.13,0.06,0.26,0.038,,
12/15/23,04:44:16PM,16.785,62.9,50155,8.33,0.33,0,-0.42,-1.17,0.06,0.23,0.039,,
12/15/23,04:44:17PM,16.785,62.9,50155,8.33,0.33,0,-0.43,-1.19,0.06,0.26,0.038,,
12/15/23,04:44:18PM,16.785,62.9,50155,8.33,0.34,0,-0.42,-1.19,0.06,0.24,0.039,,
12/15/23,04:44:19PM,16.785,62.9,50155,8.33,0.34,0,-0.43,-1.2,0.06,0.24,0.039,,
12/15/23,04:44:20PM,16.785,62.9,50155,8.33,0.34,0,-0.42,-1.19,0.06,0.23,0.039,,
12/15/23,04:44:21PM,16.785,62.9,50155,8.33,0.34,0,-0.42,-1.19,0.06,0.24,0.039,,
12/15/23,04:44:22PM,16.785,62.9,50155,8.33,0.36,0,-0.44,-1.22,0.06,0.24,0.039,,
12/15/23,04:44:23PM,16.785,62.9,50156,8.33,0.35,0,-0.42,-1.19,0.06,0.23,0.039,,
12/15/23,04:44:24PM,16.785,62.9,50155,8.33,0.34,0,-0.41,-1.14,0.05,0.22,0.039,,
12/15/23,04:44:25PM,16.785,62.9,50155,8.33,0.35,0,-0.43,-1.19,0.05,0.21,0.039,,
12/15/23,04:44:26PM,16.785,62.9,50155,8.33,0.35,0,-0.43,-1.2,0.05,0.2,0.039,,
12/15/23,04:44:27PM,16.785,62.9,50156,8.33,0.35,0,-0.43,-1.2,0.05,0.21,0.039,,
12/15/23,04:44:28PM,16.785,62.9,50155,8.33,0.35,0,-0.44,-1.23,0.05,0.18,0.039,,
12/15/23,04:44:29PM,16.785,62.9,50156,8.33,0.35,0,-0.44,-1.23,0.05,0.19,0.039,,
12/15/23,04:44:30PM,16.785,62.9,50155,8.33,0.35,0,-0.45,-1.25,0.05,0.19,0.039,,
12/15/23,04:44:31PM,16.785,62.9,50156,8.33,0.35,0,-0.44,-1.24,0.04,0.17,0.039,,
12/15/23,04:44:32PM,16.785,62.9,50155,8.33,0.35,0,-0.45,-1.25,0.04,0.15,0.039,,
12/15/23,04:44:33PM,16.785,62.9,50156,8.33,0.34,0,-0.45,-1.26,0.04,0.15,0.038,,
12/15/23,04:44:34PM,16.785,62.9,50156,8.33,0.34,0,-0.45,-1.26,0.04,0.17,0.038,,
12/15/23,04:44:35PM,16.785,62.9,50155,8.33,0.34,0,-0.43,-1.21,0.04,0.17,0.038,,
12/15/23,04:44:39PM,16.785,62.9,50153,8.33,0.34,0,-0.41,-1.15,0.04,0.16,0.038,,
12/15/23,04:44:40PM,16.785,62.9,50153,8.33,0.33,0,-0.45,-1.25,0.04,0.18,0.039,,
